               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 125,            0.050278,            0.066401,          0.00067642,             0.89012,             0.83991,             0.89945,             0.52959,            0.048929,            0.060677,          0.00039881,            0.001816,            0.001816,            0.001816
                 126,            0.050973,            0.068228,          0.00060244,             0.88806,             0.83857,             0.90197,             0.52323,            0.048931,            0.060283,          0.00044377,             0.00175,             0.00175,             0.00175
                 127,            0.049764,            0.067847,           0.0006006,             0.87826,             0.83259,             0.89794,              0.5253,            0.048879,            0.060401,          0.00038947,            0.001684,            0.001684,            0.001684
                 128,            0.050148,            0.062617,          0.00060721,             0.88676,             0.83319,             0.90216,             0.52891,            0.048689,            0.060003,          0.00038121,            0.001618,            0.001618,            0.001618
                 129,            0.050727,            0.068684,          0.00060758,             0.89293,             0.84386,             0.90466,             0.53198,            0.048742,            0.059937,          0.00037172,            0.001552,            0.001552,            0.001552
                 130,            0.049987,            0.067341,          0.00056393,             0.88498,             0.83185,             0.90492,              0.5308,            0.048837,            0.060501,          0.00039797,            0.001486,            0.001486,            0.001486
                 131,            0.049676,            0.063291,           0.0005903,              0.8827,             0.84915,             0.90446,             0.52607,            0.048892,            0.060919,            0.000373,             0.00142,             0.00142,             0.00142
                 132,             0.05027,            0.065259,          0.00055304,             0.89213,             0.84888,             0.90738,             0.53663,            0.048543,            0.059713,          0.00036616,            0.001354,            0.001354,            0.001354
                 133,            0.050464,            0.066515,          0.00054089,             0.90522,             0.84219,             0.90989,             0.53902,            0.048602,            0.059651,          0.00035722,            0.001288,            0.001288,            0.001288
                 134,            0.049981,            0.064404,          0.00071712,             0.87776,             0.85503,              0.9099,             0.53408,            0.048538,            0.059596,          0.00035489,            0.001222,            0.001222,            0.001222
                 135,             0.04994,            0.063511,           0.0005471,             0.88102,             0.85601,             0.90945,             0.53659,            0.048438,            0.059559,          0.00036502,            0.001156,            0.001156,            0.001156
                 136,            0.049896,            0.063289,          0.00062059,             0.88211,             0.85826,             0.90774,             0.53858,            0.048552,            0.059905,          0.00031948,             0.00109,             0.00109,             0.00109
                 137,            0.049867,            0.062724,          0.00053472,             0.88788,             0.86553,             0.90863,              0.5344,            0.048512,            0.059948,          0.00032386,            0.001024,            0.001024,            0.001024
                 138,            0.049698,            0.065321,          0.00052579,             0.88564,             0.85653,             0.90672,             0.53456,            0.048391,            0.059693,          0.00033515,            0.000958,            0.000958,            0.000958
                 139,            0.050062,            0.065116,          0.00058073,             0.89737,             0.84491,             0.90855,             0.53566,             0.04848,            0.059747,          0.00032569,            0.000892,            0.000892,            0.000892
                 140,            0.049626,            0.065044,          0.00058317,             0.88413,             0.85704,             0.90777,              0.5355,            0.048509,            0.059876,          0.00032073,            0.000826,            0.000826,            0.000826
                 141,            0.049986,            0.062422,          0.00055196,             0.89591,             0.84453,             0.90624,             0.53236,            0.048406,            0.059707,          0.00031564,             0.00076,             0.00076,             0.00076
                 142,            0.050121,            0.066051,          0.00055707,             0.88756,             0.86989,             0.91046,             0.54114,            0.048283,            0.059234,          0.00031995,            0.000694,            0.000694,            0.000694
                 143,            0.050012,            0.064071,          0.00056296,              0.8872,             0.86465,             0.91402,             0.54465,            0.048312,             0.05925,           0.0003148,            0.000628,            0.000628,            0.000628
                 144,            0.050386,            0.062473,          0.00062983,             0.88824,             0.84525,             0.91279,             0.54421,            0.048378,            0.059496,          0.00031357,            0.000562,            0.000562,            0.000562
                 145,            0.049891,            0.066344,          0.00047679,              0.8866,             0.85785,             0.91402,             0.54491,            0.048294,            0.059227,          0.00030274,            0.000496,            0.000496,            0.000496
                 146,            0.050049,            0.064119,          0.00072208,             0.88166,             0.86616,             0.91461,             0.54057,            0.048267,            0.058947,          0.00030235,             0.00043,             0.00043,             0.00043
                 147,            0.049214,            0.060692,          0.00058023,             0.88887,             0.86162,             0.91178,             0.54347,            0.048339,            0.059045,          0.00031418,            0.000364,            0.000364,            0.000364
                 148,            0.049062,            0.059556,          0.00047989,             0.88759,             0.86287,             0.91291,             0.54097,            0.048267,            0.059113,          0.00032925,            0.000298,            0.000298,            0.000298
                 149,            0.049509,            0.062374,          0.00043099,              0.8986,             0.85383,             0.91288,             0.54182,             0.04829,             0.05913,          0.00031946,            0.000232,            0.000232,            0.000232
