               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  82,            0.046409,            0.070198,           0.0012539,             0.84437,             0.79612,             0.86613,              0.4775,            0.040891,            0.060234,          0.00083709,            0.004654,            0.004654,            0.004654
                  83,            0.047479,            0.069737,           0.0010496,             0.84721,             0.81331,             0.86985,             0.47717,            0.040956,            0.059057,           0.0007497,            0.004588,            0.004588,            0.004588
                  84,            0.046692,            0.070197,           0.0010574,             0.84676,             0.81417,             0.87606,             0.47695,            0.041559,            0.059267,          0.00072945,            0.004522,            0.004522,            0.004522
                  85,            0.046232,            0.068468,           0.0011018,             0.86957,             0.80892,             0.88441,             0.48818,            0.041052,            0.059759,          0.00062444,            0.004456,            0.004456,            0.004456
                  86,            0.045413,            0.068031,           0.0009232,             0.84428,             0.81602,             0.88249,             0.50368,             0.04044,            0.058871,          0.00048596,             0.00439,             0.00439,             0.00439
                  87,            0.045737,              0.0676,           0.0009772,              0.8408,              0.8385,             0.88037,             0.50187,            0.040321,            0.059796,          0.00044621,            0.004324,            0.004324,            0.004324
                  88,            0.046136,            0.072279,          0.00096931,             0.83542,             0.80179,             0.86933,             0.48678,            0.040968,            0.063826,          0.00073785,            0.004258,            0.004258,            0.004258
                  89,            0.046186,            0.073175,          0.00097105,             0.85147,             0.73465,              0.8332,             0.44791,            0.041825,            0.068799,          0.00099068,            0.004192,            0.004192,            0.004192
                  90,            0.046096,            0.069416,           0.0012366,             0.87015,             0.84193,             0.89779,             0.49518,            0.040348,             0.05804,          0.00056522,            0.004126,            0.004126,            0.004126
                  91,            0.045457,            0.069983,          0.00093562,             0.84412,             0.83448,             0.88286,             0.50067,             0.04035,            0.059308,           0.0006158,             0.00406,             0.00406,             0.00406
                  92,            0.045352,             0.07113,           0.0008724,              0.8702,             0.80962,             0.87531,             0.49522,            0.040692,            0.059872,           0.0006078,            0.003994,            0.003994,            0.003994
                  93,            0.045796,            0.070669,          0.00099988,             0.86471,             0.81928,             0.88785,             0.50275,            0.040359,            0.058276,          0.00053176,            0.003928,            0.003928,            0.003928
                  94,            0.045713,            0.067569,           0.0011328,             0.85794,             0.76059,             0.85542,              0.4659,            0.041091,            0.064923,          0.00069704,            0.003862,            0.003862,            0.003862
                  95,            0.045627,            0.068549,           0.0010149,             0.87569,             0.82432,             0.89341,             0.50161,            0.040193,            0.058655,          0.00037051,            0.003796,            0.003796,            0.003796
                  96,              0.0452,             0.06531,           0.0010445,              0.8846,             0.82922,             0.88818,             0.50447,            0.040025,            0.058063,          0.00035828,             0.00373,             0.00373,             0.00373
                  97,            0.044736,            0.067965,          0.00090511,             0.86438,             0.83234,             0.89494,             0.50886,            0.040223,             0.05847,          0.00040305,            0.003664,            0.003664,            0.003664
                  98,            0.044947,            0.065218,          0.00091066,             0.87761,             0.83695,             0.89691,             0.51577,            0.039982,            0.058907,          0.00039898,            0.003598,            0.003598,            0.003598
                  99,            0.045645,            0.070827,          0.00096392,             0.88469,             0.83583,             0.90478,             0.50419,            0.040089,            0.058398,          0.00037109,            0.003532,            0.003532,            0.003532
                 100,            0.045255,            0.068464,          0.00074374,             0.88145,             0.81841,             0.89899,             0.50861,            0.040146,            0.057827,          0.00039378,            0.003466,            0.003466,            0.003466
                 101,             0.04479,            0.067631,          0.00093907,             0.86781,             0.82361,             0.89595,             0.50768,            0.039994,            0.058461,          0.00058957,              0.0034,              0.0034,              0.0034
                 102,            0.044834,            0.066586,          0.00079507,             0.87857,              0.8534,             0.90154,             0.51431,            0.040023,            0.057731,          0.00030493,            0.003334,            0.003334,            0.003334
                 103,            0.044967,            0.067404,          0.00070268,             0.87195,              0.8633,              0.8992,             0.50927,            0.039847,             0.05814,          0.00032135,            0.003268,            0.003268,            0.003268
                 104,            0.044393,            0.066135,          0.00065068,             0.86715,             0.84232,             0.89965,             0.51118,            0.039885,            0.057506,          0.00041886,            0.003202,            0.003202,            0.003202
                 105,            0.044716,            0.063588,          0.00076417,             0.87142,             0.81526,             0.88319,             0.49759,            0.040245,            0.059657,          0.00047772,            0.003136,            0.003136,            0.003136
                 106,            0.044054,            0.066849,          0.00075245,             0.88243,             0.83524,             0.89611,             0.51174,            0.039702,            0.057714,          0.00042217,             0.00307,             0.00307,             0.00307
                 107,            0.044568,            0.070067,          0.00076955,             0.88464,             0.82073,             0.89733,             0.50932,            0.039952,            0.058007,           0.0003822,            0.003004,            0.003004,            0.003004
                 108,            0.044821,            0.064039,          0.00076397,             0.87594,              0.8383,             0.90376,             0.51394,            0.039924,            0.058524,          0.00045364,            0.002938,            0.002938,            0.002938
                 109,             0.04432,            0.068566,          0.00067104,             0.88571,             0.84024,              0.9028,             0.51649,            0.039859,            0.058198,          0.00036064,            0.002872,            0.002872,            0.002872
                 110,            0.044242,            0.063855,          0.00089788,             0.85954,             0.82752,             0.89545,              0.5045,            0.040347,            0.059686,           0.0004926,            0.002806,            0.002806,            0.002806
                 111,            0.044004,            0.063945,           0.0006706,             0.86488,             0.83043,             0.89609,             0.51688,            0.039546,            0.057754,          0.00037386,             0.00274,             0.00274,             0.00274
                 112,            0.044592,            0.068097,          0.00081105,             0.87863,             0.83788,             0.89864,             0.51144,            0.039685,            0.057155,          0.00039803,            0.002674,            0.002674,            0.002674
                 113,            0.043839,            0.065292,          0.00072472,              0.8712,             0.84229,              0.9008,             0.51349,             0.03963,            0.057498,          0.00050577,            0.002608,            0.002608,            0.002608
                 114,            0.044257,            0.063606,          0.00064035,             0.88061,             0.83207,             0.90554,             0.51743,            0.039538,            0.057778,           0.0005796,            0.002542,            0.002542,            0.002542
                 115,            0.044473,            0.065297,          0.00061402,             0.88462,              0.8431,             0.90101,             0.51656,            0.039469,             0.05656,          0.00036978,            0.002476,            0.002476,            0.002476
                 116,            0.043263,            0.066331,          0.00067438,             0.86432,             0.84022,             0.89626,              0.5144,            0.039663,            0.058339,          0.00036704,             0.00241,             0.00241,             0.00241
                 117,            0.042971,             0.06221,          0.00065563,             0.87735,             0.81611,              0.8917,             0.51222,            0.039465,            0.057625,            0.000388,            0.002344,            0.002344,            0.002344
                 118,             0.04423,            0.066145,          0.00060123,             0.87712,             0.82821,             0.89576,             0.51137,            0.039623,            0.058282,          0.00034612,            0.002278,            0.002278,            0.002278
